2025-10-24 18:49:24,480 INFO    StreamThr :82342 [internal.py:wandb_internal():86] W&B internal server running at pid: 82342, started at: 2025-10-24 18:49:24.479980
2025-10-24 18:49:24,830 DEBUG   HandlerThread:82342 [system_monitor.py:probe():223] {'os': 'Linux-6.14.0-33-generic-x86_64-with-glibc2.39', 'python': '3.9.18', 'heartbeatAt': '2025-10-24T23:49:24.814674', 'startedAt': '2025-10-24T23:49:24.476757', 'docker': None, 'cuda': None, 'args': ('--env_name', 'MetaDrive', '--algorithm_name', 'ImIWoL', '--scenario_name', 'intersection_small', '--num_agents', '8', '--seed', '1', '--episode_length', '1000', '--n_training_threads', '1', '--n_rollout_threads', '16', '--num_mini_batch', '1', '--num_env_steps', '10000000', '--ppo_epoch', '15', '--log_interval', '10', '--use_eval', '--eval_interval', '50', '--n_eval_rollout_threads', '1', '--lr', '3e-4', '--critic_lr', '3e-4', '--hidden_size', '256', '--meta_lidar_num_lasers', '2', '--meta_lidar_dist', '10', '--meta_lidar_num_others', '4', '--meta_reward_coeff', '1', '--meta_global_pos', '--meta_navi_pos', '--meta_comm_range', '100', '--meta_comm_max_num', '4', '--use_centralized_V', '--comm_type', '1', '--num_comm_hops', '4', '--comm_hidden_size', '256', '--comm_num_heads', '4', '--pos_embed', '--obs_pos_embed_start', '20', '--obs_pos_embed_end', '22', '--obs_info_scheduler', 'rnn_enc', '--skip_connect_final', '--fixed_masked', '--mask_threshold', '0.5', '--use_scheduler', '--n_obs_head', '1', '--obs_enc_type', 'rnn', '--code_size', '256', '--world_dynamics_coef', '0.05', '--interactive_coef', '0.05', '--latent_size', '8', '--wandb_project_name', 'test', '--user_name', 'user_name'), 'state': 'running', 'program': '/home/cole/repos/IWoL/MetaDrive/onpolicy/scripts/train_metadrive_scripts/../train/train_ImIWoL.py', 'codePathLocal': None, 'codePath': 'MetaDrive/onpolicy/scripts/train/train_ImIWoL.py', 'git': {'remote': 'https://github.com/jcoleharrison/IWoL.git', 'commit': '531ef8fd4c6491ab83bde549bbd444039c7fb894'}, 'email': 'j.cole.harrison@me.com', 'root': '/home/cole/repos/IWoL', 'host': 'cole-ubuntu', 'username': 'cole', 'executable': '/home/cole/miniconda3/envs/MetaDrive_IWoL/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3998.0595625, 'min': 1754.0, 'max': 4853.0}, 'cpu_freq_per_core': [{'current': 4845.752, 'min': 1754.0, 'max': 4853.0}, {'current': 4735.192, 'min': 1754.0, 'max': 4853.0}, {'current': 3877.865, 'min': 1754.0, 'max': 4853.0}, {'current': 3901.258, 'min': 1754.0, 'max': 4853.0}, {'current': 4852.0, 'min': 1754.0, 'max': 4853.0}, {'current': 3864.232, 'min': 1754.0, 'max': 4853.0}, {'current': 3871.176, 'min': 1754.0, 'max': 4853.0}, {'current': 4849.921, 'min': 1754.0, 'max': 4853.0}, {'current': 4484.792, 'min': 1754.0, 'max': 4853.0}, {'current': 3866.881, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 3874.016, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 3871.26, 'min': 1754.0, 'max': 4853.0}, {'current': 4410.777, 'min': 1754.0, 'max': 4853.0}], 'disk': {'/': {'total': 191.18775939941406, 'used': 152.55995178222656}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 125.72172164916992}}
2025-10-24 18:49:24,830 INFO    HandlerThread:82342 [system_monitor.py:probe():224] Finished collecting system info
2025-10-24 18:49:24,830 INFO    HandlerThread:82342 [system_monitor.py:probe():227] Publishing system info
2025-10-24 18:49:24,831 DEBUG   HandlerThread:82342 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-10-24 18:49:24,831 DEBUG   HandlerThread:82342 [system_info.py:_save_pip():68] Saving pip packages done
2025-10-24 18:49:24,831 DEBUG   HandlerThread:82342 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2025-10-24 18:49:25,726 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/requirements.txt
2025-10-24 18:49:25,726 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/conda-environment.yaml
2025-10-24 18:49:26,399 DEBUG   HandlerThread:82342 [system_info.py:_save_conda():87] Saving conda packages done
2025-10-24 18:49:26,399 INFO    HandlerThread:82342 [system_monitor.py:probe():229] Finished publishing system info
2025-10-24 18:49:26,403 DEBUG   SenderThread:82342 [sender.py:send():380] send: files
2025-10-24 18:49:26,403 INFO    SenderThread:82342 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-10-24 18:49:26,407 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: stop_status
2025-10-24 18:49:26,407 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: stop_status
2025-10-24 18:49:26,408 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: internal_messages
2025-10-24 18:49:26,562 DEBUG   SenderThread:82342 [sender.py:send():380] send: telemetry
2025-10-24 18:49:26,725 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/conda-environment.yaml
2025-10-24 18:49:26,725 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/wandb-metadata.json
2025-10-24 18:49:26,725 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/output.log
2025-10-24 18:49:26,768 INFO    wandb-upload_0:82342 [upload_job.py:push():131] Uploaded file /tmp/tmpzwgyn5x7wandb/e3eu7ty7-wandb-metadata.json
2025-10-24 18:49:27,454 DEBUG   SenderThread:82342 [sender.py:send():380] send: telemetry
2025-10-24 18:49:27,543 DEBUG   SenderThread:82342 [sender.py:send():380] send: telemetry
2025-10-24 18:49:27,791 DEBUG   SenderThread:82342 [sender.py:send():380] send: exit
2025-10-24 18:49:27,791 INFO    SenderThread:82342 [sender.py:send_exit():585] handling exit code: 1
2025-10-24 18:49:27,791 INFO    SenderThread:82342 [sender.py:send_exit():587] handling runtime: 2
2025-10-24 18:49:27,792 INFO    SenderThread:82342 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-24 18:49:27,793 INFO    SenderThread:82342 [sender.py:send_exit():593] send defer
2025-10-24 18:49:27,793 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,793 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 0
2025-10-24 18:49:27,793 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,793 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 0
2025-10-24 18:49:27,793 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 1
2025-10-24 18:49:27,793 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,793 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 1
2025-10-24 18:49:27,793 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,793 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 1
2025-10-24 18:49:27,793 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 2
2025-10-24 18:49:27,793 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,793 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 2
2025-10-24 18:49:27,793 INFO    HandlerThread:82342 [system_monitor.py:finish():203] Stopping system monitor
2025-10-24 18:49:27,794 INFO    HandlerThread:82342 [interfaces.py:finish():202] Joined cpu monitor
2025-10-24 18:49:27,794 INFO    HandlerThread:82342 [interfaces.py:finish():202] Joined disk monitor
2025-10-24 18:49:27,794 DEBUG   SystemMonitor:82342 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-10-24 18:49:27,794 DEBUG   SystemMonitor:82342 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-10-24 18:49:27,794 DEBUG   SystemMonitor:82342 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-10-24 18:49:27,850 INFO    HandlerThread:82342 [interfaces.py:finish():202] Joined gpu monitor
2025-10-24 18:49:27,850 INFO    HandlerThread:82342 [interfaces.py:finish():202] Joined memory monitor
2025-10-24 18:49:27,851 INFO    HandlerThread:82342 [interfaces.py:finish():202] Joined network monitor
2025-10-24 18:49:27,851 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,851 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 2
2025-10-24 18:49:27,851 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 3
2025-10-24 18:49:27,851 DEBUG   SenderThread:82342 [sender.py:send():380] send: stats
2025-10-24 18:49:27,851 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,851 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 3
2025-10-24 18:49:27,851 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,851 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 3
2025-10-24 18:49:27,851 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 4
2025-10-24 18:49:27,851 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,852 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 4
2025-10-24 18:49:27,852 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,852 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 4
2025-10-24 18:49:27,852 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 5
2025-10-24 18:49:27,852 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,852 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 5
2025-10-24 18:49:27,852 DEBUG   SenderThread:82342 [sender.py:send():380] send: summary
2025-10-24 18:49:27,852 INFO    SenderThread:82342 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-24 18:49:27,852 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,852 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 5
2025-10-24 18:49:27,852 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 6
2025-10-24 18:49:27,852 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,852 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 6
2025-10-24 18:49:27,852 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,852 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 6
2025-10-24 18:49:27,855 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: status_report
2025-10-24 18:49:27,931 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 7
2025-10-24 18:49:27,931 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:27,931 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 7
2025-10-24 18:49:27,931 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:27,931 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 7
2025-10-24 18:49:28,726 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/config.yaml
2025-10-24 18:49:28,726 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/output.log
2025-10-24 18:49:28,726 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/wandb-summary.json
2025-10-24 18:49:28,737 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 8
2025-10-24 18:49:28,737 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:28,737 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 8
2025-10-24 18:49:28,737 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:28,737 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 8
2025-10-24 18:49:28,737 INFO    SenderThread:82342 [job_builder.py:build():281] Attempting to build job artifact
2025-10-24 18:49:28,738 INFO    SenderThread:82342 [job_builder.py:_get_source_type():393] is repo sourced job
2025-10-24 18:49:28,738 INFO    SenderThread:82342 [job_builder.py:build():369] adding wandb-job metadata file
2025-10-24 18:49:28,751 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 9
2025-10-24 18:49:28,752 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:28,752 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 9
2025-10-24 18:49:28,752 DEBUG   SenderThread:82342 [sender.py:send():380] send: artifact
2025-10-24 18:49:28,791 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:49:29,025 INFO    SenderThread:82342 [sender.py:send_artifact():1456] sent artifact job-https___github.com_jcoleharrison_IWoL.git_MetaDrive_onpolicy_scripts_train_train_ImIWoL.py - {'id': 'QXJ0aWZhY3Q6MjE2NTkyOTI4MA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc3Nzk0Nzk3MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjE2NTkyOTI4MA==', 'versionIndex': 0}}}
2025-10-24 18:49:29,025 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:29,025 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 9
2025-10-24 18:49:29,025 INFO    SenderThread:82342 [dir_watcher.py:finish():358] shutting down directory watcher
2025-10-24 18:49:29,726 INFO    Thread-12 :82342 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/output.log
2025-10-24 18:49:29,727 INFO    SenderThread:82342 [dir_watcher.py:finish():388] scan: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files
2025-10-24 18:49:29,727 INFO    SenderThread:82342 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/conda-environment.yaml conda-environment.yaml
2025-10-24 18:49:29,727 INFO    SenderThread:82342 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/wandb-summary.json wandb-summary.json
2025-10-24 18:49:29,727 INFO    SenderThread:82342 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/wandb-metadata.json wandb-metadata.json
2025-10-24 18:49:29,727 INFO    SenderThread:82342 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/output.log output.log
2025-10-24 18:49:29,727 INFO    SenderThread:82342 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/requirements.txt requirements.txt
2025-10-24 18:49:29,729 INFO    SenderThread:82342 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/config.yaml config.yaml
2025-10-24 18:49:29,730 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 10
2025-10-24 18:49:29,730 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:49:29,731 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:29,731 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 10
2025-10-24 18:49:29,733 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:29,735 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 10
2025-10-24 18:49:29,735 INFO    SenderThread:82342 [file_pusher.py:finish():175] shutting down file pusher
2025-10-24 18:49:29,792 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:49:29,792 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:49:29,982 INFO    wandb-upload_0:82342 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/conda-environment.yaml
2025-10-24 18:49:30,093 INFO    wandb-upload_1:82342 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/wandb-summary.json
2025-10-24 18:49:30,096 INFO    wandb-upload_2:82342 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/output.log
2025-10-24 18:49:30,129 INFO    wandb-upload_4:82342 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/config.yaml
2025-10-24 18:49:30,135 INFO    wandb-upload_3:82342 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/files/requirements.txt
2025-10-24 18:49:30,335 INFO    Thread-11 :82342 [sender.py:transition_state():613] send defer: 11
2025-10-24 18:49:30,336 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:30,336 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 11
2025-10-24 18:49:30,336 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:30,336 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 11
2025-10-24 18:49:30,336 INFO    SenderThread:82342 [file_pusher.py:join():181] waiting for file pusher
2025-10-24 18:49:30,336 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 12
2025-10-24 18:49:30,336 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:30,336 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 12
2025-10-24 18:49:30,336 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:30,337 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 12
2025-10-24 18:49:30,337 INFO    SenderThread:82342 [file_stream.py:finish():595] file stream finish called
2025-10-24 18:49:30,400 INFO    SenderThread:82342 [file_stream.py:finish():599] file stream finish is done
2025-10-24 18:49:30,401 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 13
2025-10-24 18:49:30,401 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:30,401 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 13
2025-10-24 18:49:30,401 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:30,401 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 13
2025-10-24 18:49:30,401 INFO    SenderThread:82342 [sender.py:transition_state():613] send defer: 14
2025-10-24 18:49:30,401 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:49:30,401 INFO    HandlerThread:82342 [handler.py:handle_request_defer():172] handle defer: 14
2025-10-24 18:49:30,401 DEBUG   SenderThread:82342 [sender.py:send():380] send: final
2025-10-24 18:49:30,401 DEBUG   SenderThread:82342 [sender.py:send():380] send: footer
2025-10-24 18:49:30,401 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: defer
2025-10-24 18:49:30,401 INFO    SenderThread:82342 [sender.py:send_request_defer():609] handle sender defer: 14
2025-10-24 18:49:30,402 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:49:30,402 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:49:30,402 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:49:30,402 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:49:30,402 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: server_info
2025-10-24 18:49:30,402 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: server_info
2025-10-24 18:49:30,403 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: get_summary
2025-10-24 18:49:30,404 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: sampled_history
2025-10-24 18:49:30,404 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: internal_messages
2025-10-24 18:49:30,404 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: job_info
2025-10-24 18:49:30,438 DEBUG   SenderThread:82342 [sender.py:send_request():407] send_request: job_info
2025-10-24 18:49:30,438 INFO    MainThread:82342 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2025-10-24 18:49:30,438 INFO    MainThread:82342 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2025-10-24 18:49:30,438 INFO    MainThread:82342 [wandb_run.py:_footer_sync_info():3558] logging synced files
2025-10-24 18:49:30,438 DEBUG   HandlerThread:82342 [handler.py:handle_request():146] handle_request: shutdown
2025-10-24 18:49:30,438 INFO    HandlerThread:82342 [handler.py:finish():866] shutting down handler
2025-10-24 18:49:31,404 INFO    WriterThread:82342 [datastore.py:close():294] close: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_184924-i8vvbzon/run-i8vvbzon.wandb
2025-10-24 18:49:31,438 INFO    SenderThread:82342 [sender.py:finish():1534] shutting down sender
2025-10-24 18:49:31,438 INFO    SenderThread:82342 [file_pusher.py:finish():175] shutting down file pusher
2025-10-24 18:49:31,438 INFO    SenderThread:82342 [file_pusher.py:join():181] waiting for file pusher
